item_sku,external_product_id,external_product_id_type,item_name,product_description,feed_product_type,brand_name,manufacturer,part_number,item_type,update_delete,model,standard_price,condition_type,condition_note,quantity,list_price,map_price,product_site_launch_date,merchant_release_date,restock_date,fulfillment_latency,product_tax_code,sale_price,sale_from_date,sale_end_date,item_package_quantity,max_aggregate_ship_quantity,offering_can_be_gift_messaged,offering_can_be_giftwrapped,is_discontinued_by_manufacturer,missing_keyset_reason,max_order_quantity,number_of_items,offering_start_date,merchant_shipping_group_name,website_shipping_weight,website_shipping_weight_unit_of_measure,item_display_length,item_display_width,item_display_height,display_dimensions_unit_of_measure,item_display_weight,item_display_weight_unit_of_measure,volume_capacity_name,volume_capacity_name_unit_of_measure,item_height,item_length,item_length_unit_of_measure,item_weight,item_weight_unit_of_measure,item_width,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,target_audience_base,catalog_number,specific_uses_keywords1,specific_uses_keywords2,specific_uses_keywords3,specific_uses_keywords4,specific_uses_keywords5,target_audience_keywords1,target_audience_keywords2,target_audience_keywords3,thesaurus_subject_keywords1,thesaurus_subject_keywords2,thesaurus_subject_keywords3,generic_keywords,main_image_url,swatch_image_url,other_image_url1,other_image_url2,other_image_url3,fulfillment_center_id,package_height,package_width,package_length,package_dimensions_unit_of_measure,package_length_unit_of_measure,package_weight,package_weight_unit_of_measure,parent_child,parent_sku,relationship_type,variation_theme,prop_65,cpsia_cautionary_statement,cpsia_cautionary_description,country_string,country_of_origin,legal_disclaimer_description,safety_warning,energy_efficiency_image_url,lighting_facts_image_url,breed_recommendation,thesaurus_attribute_keywords,special_features,directions,ingredients,material_type,closure_type,compatible_devices,age_range_description,included_features,specific_uses_for_product,color_name,color_map,size_name,size_map,flavor_name,maximum_weight_recommendation,weight_recommendation_unit_of_measure,external_testing_certification,battery_type,number_of_batteries,lithium_battery_weight,wattage,pattern_name,warranty_description,fabric_type,import_designation,country_as_labeled,fur_description,paint_type,number_of_sets,occasion,thread_count,number_of_pieces,item_shape,scent_name,included_components,style_name,usda_hardiness_zone1,usda_hardiness_zone2,specification_met,mfg_minimum,mfg_maximum,material_composition,fill_material_type,light_source_type,blade_edge_type,blade_material_type,theme,power_source_type,voltage,engine_type,hose_length,hose_length_unit_of_measure
AOS_BN35SS,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,BN35SS,,Update,BN35SS,187.33,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_BN35SS.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_P326M2,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,P326M2,,Update,P326M2,1383.34,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_P326M2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CPO17,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CPO17,,Update,CPO17,535.63,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CPO17.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CPO14,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CPO14,,Update,CPO14,501.5,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CPO14.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_N424,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,N424,,Update,N424,1658.79,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_N424.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CPO18,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CPO18,,Update,CPO18,563.03,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CPO18.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CPO19,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CPO19,,Update,CPO19,572.19,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CPO19.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_TCP71035,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,TCP71035,,Update,TCP71035,2776.72,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_TCP71035.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_P228M2,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,P228M2,,Update,P228M2,607.97,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_P228M2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_H514,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,H514,,Update,H514,285.36,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_H514.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_B809,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,B809,,Update,B809,428.41,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_B809.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_P132,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,P132,,Update,P132,799.22,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_P132.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_QC1102,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,QC1102,,Update,QC1102,261.83,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_QC1102.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_P235M2,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,P235M2,,Update,P235M2,912.82,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_P235M2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_B2981,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,B2981,,Update,B2981,326.58,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_B2981.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_B2982,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,B2982,,Update,B2982,344.92,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_B2982.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_B966,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,B966,,Update,B966,503.71,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_B966.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_B2984,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,B2984,,Update,B2984,492.5,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_B2984.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_TCP74010,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,TCP74010,,Update,TCP74010,2264.89,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_TCP74010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_USN1102,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,USN1102,,Update,USN1102,306.38,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_USN1102.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CPE27,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CPE27,,Update,CPE27,744.34,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CPE27.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CPE26,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CPE26,,Update,CPE26,628.75,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CPE26.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_ST1052,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,ST1052,,Update,ST1052,181.84,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_ST1052.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_E172E,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,E172E,,Update,E172E,402.46,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_E172E.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_H491,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,H491,,Update,H491,242.83,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_H491.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_TCP74009,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,TCP74009,,Update,TCP74009,2266.21,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_TCP74009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_E156RF,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,E156RF,,Update,E156RF,318.28,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_E156RF.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CPO24,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CPO24,,Update,CPO24,553.91,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CPO24.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_CK1102,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,CK1102,,Update,CK1102,287.44,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_CK1102.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_USN1202,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,USN1202,,Update,USN1202,374.39,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_USN1202.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_B966T,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,B966T,,Update,B966T,603.01,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_B966T.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_TCP81009,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,TCP81009,,Update,TCP81009,1587.63,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_TCP81009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_E491M2,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,E491M2,,Update,E491M2,1528.56,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_E491M2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_BG128A,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,BG128A,,Update,BG128A,256.92,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_BG128A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_USQ1152,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,USQ1152,,Update,USQ1152,237.53,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_USQ1152.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_TCP81006,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,TCP81006,,Update,TCP81006,1033.7,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_TCP81006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_B2233,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,B2233,,Update,B2233,244.25,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_B2233.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_ECM27SQU,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,ECM27SQU,,Update,ECM27SQU,964.69,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_ECM27SQU.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_HSQ1102,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,HSQ1102,,Update,HSQ1102,321.4,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_HSQ1102.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_SN1102,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,SN1102,,Update,SN1102,335.2,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_SN1102.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_E117RF,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,E117RF,,Update,E117RF,280.6,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_E117RF.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AOS_BPA451,None,UPC,Motor,Motor,OutdoorLiving,A.O. Smith,A.O. Smith,BPA451,,Update,BPA451,331.41,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,Pumps,None,None,,,,,,,,,Pumps,https://s3-us-west-1.amazonaws.com/oppics/full/AOS/AOS_BPA451.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
